gene_symbol,ncbi_gene,ensembl_gene,db_gene_symbol,db_ncbi_gene,db_ensembl_gene,source_gene,gs_id,gs_name,gs_collection,gs_subcollection,gs_collection_name,gs_description,gs_source_species,gs_pmid,gs_geoid,gs_exact_source,gs_url,db_version,db_target_species,ortholog_taxon_id,ortholog_sources,num_ortholog_sources
Smpdl3a,57319,ENSMUSG00000019872,SMPDL3A,10924,ENSG00000172594,SMPDL3A,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Snx14,244962,ENSMUSG00000032422,SNX14,57231,ENSG00000135317,SNX14,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Snx9,66616,ENSMUSG00000002365,SNX9,51429,ENSG00000130340,SNX9,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB,11
Socs1,12703,ENSMUSG00000038037,SOCS1,8651,ENSG00000185338,SOCS1,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Socs2,216233,ENSMUSG00000020027,SOCS2,8835,ENSG00000120833,SOCS2,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|NCBI|OMA|OrthoDB|Panther|PhylomeDB|Treefam,9
Spp1,20750,ENSMUSG00000029304,SPP1,6696,ENSG00000118785,SPP1,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Spred2,114716,ENSMUSG00000045671,SPRED2,200734,ENSG00000198369,SPRED2,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Spry4,24066,ENSMUSG00000024427,SPRY4,81848,ENSG00000187678,SPRY4,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
St3gal4,20443,ENSMUSG00000032038,ST3GAL4,6484,ENSG00000110080,ST3GAL4,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Swap70,20947,ENSMUSG00000031015,SWAP70,23075,ENSG00000133789,SWAP70,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Syngr2,20973,ENSMUSG00000048277,SYNGR2,9144,ENSG00000108639,SYNGR2,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Syt11,229521,ENSMUSG00000068923,SYT11,23208,ENSG00000132718,SYT11,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Tgm2,21817,ENSMUSG00000037820,TGM2,7052,ENSG00000198959,TGM2,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tiam1,21844,ENSMUSG00000002489,TIAM1,7074,ENSG00000156299,TIAM1,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tlr7,170743,ENSMUSG00000044583,TLR7,51284,ENSG00000196664,TLR7,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfrsf18,21936,ENSMUSG00000041954,TNFRSF18,8784,ENSG00000186891,TNFRSF18,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|Panther|Treefam,9
Tnfrsf1b,21938,ENSMUSG00000028599,TNFRSF1B,7133,ENSG00000028137,TNFRSF1B,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfrsf21,94185,ENSMUSG00000023915,TNFRSF21,27242,ENSG00000146072,TNFRSF21,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfrsf4,22163,ENSMUSG00000029075,TNFRSF4,7293,ENSG00000186827,TNFRSF4,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfrsf8,21941,ENSMUSG00000028602,TNFRSF8,943,ENSG00000120949,TNFRSF8,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfrsf9,21942,ENSMUSG00000028965,TNFRSF9,3604,ENSG00000049249,TNFRSF9,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfsf10,22035,ENSMUSG00000039304,TNFSF10,8743,ENSG00000121858,TNFSF10,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Tnfsf11,21943,ENSMUSG00000022015,TNFSF11,8600,ENSG00000120659,TNFSF11,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Traf1,22029,ENSMUSG00000026875,TRAF1,7185,ENSG00000056558,TRAF1,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Ttc39b,69863,ENSMUSG00000038172,TTC39B,158219,ENSG00000155158,TTC39B,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Twsg1,65960,ENSMUSG00000024098,TWSG1,57045,ENSG00000128791,TWSG1,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Uck2,80914,ENSMUSG00000026558,UCK2,7371,ENSG00000143179,UCK2,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Umps,22247,ENSMUSG00000022814,UMPS,7372,ENSG00000114491,UMPS,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Wls,68151,ENSMUSG00000028173,WLS,79971,ENSG00000116729,WLS,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Xbp1,22433,ENSMUSG00000020484,XBP1,7494,ENSG00000100219,XBP1,M5947,HALLMARK_IL2_STAT5_SIGNALING,H,"",Hallmark,Genes up-regulated by STAT5 in response to IL2 stimulation.,HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OrthoDB|OrthoMCL|Panther|Treefam,10
A2m,232345,ENSMUSG00000030111,A2M,2,ENSG00000175899,A2M,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam,10
Acvr1b,11479,ENSMUSG00000000532,ACVR1B,91,ENSG00000135503,ACVR1B,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Acvrl1,11482,ENSMUSG00000000530,ACVRL1,94,ENSG00000139567,ACVRL1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Bak1,12018,ENSMUSG00000057789,BAK1,578,ENSG00000030110,BAK1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|Treefam,10
Cbl,12402,ENSMUSG00000034342,CBL,867,ENSG00000110395,CBL,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Ccl7,20306,ENSMUSG00000035373,CCL7,6354,ENSG00000108688,CCL7,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|OMA|OrthoDB|Panther|PhylomeDB|Treefam,8
Ccr1,12768,ENSMUSG00000025804,CCR1,1230,ENSG00000163823,CCR1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|Treefam,9
Cd14,12475,ENSMUSG00000051439,CD14,929,ENSG00000170458,CD14,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam,11
Cd36,12491,ENSMUSG00000002944,CD36,948,ENSG00000135218,CD36,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cd38,12494,ENSMUSG00000029084,CD38,952,ENSG00000004468,CD38,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cd44,12505,ENSMUSG00000005087,CD44,960,ENSG00000026508,CD44,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cd9,12527,ENSMUSG00000030342,CD9,928,ENSG00000010278,CD9,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cntfr,12804,ENSMUSG00000028444,CNTFR,1271,ENSG00000122756,CNTFR,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Crlf2,57914,ENSMUSG00000033467,CRLF2,64109,ENSG00000205755,CRLF2,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|PhylomeDB|Treefam,11
Csf1,12977,ENSMUSG00000014599,CSF1,1435,ENSG00000184371,CSF1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Csf2,12981,ENSMUSG00000018916,CSF2,1437,ENSG00000164400,CSF2,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoMCL|Panther|PhylomeDB|Treefam,11
Csf2ra,12982,ENSMUSG00000059326,CSF2RA,1438,ENSG00000198223,CSF2RA,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Treefam,9
Csf2rb2,12984,ENSMUSG00000071714,CSF2RB,1439,ENSG00000100368,CSF2RB,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Csf3r,12986,ENSMUSG00000028859,CSF3R,1441,ENSG00000119535,CSF3R,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Treefam,10
Cxcl1,14825,ENSMUSG00000029380,CXCL1,2919,ENSG00000163739,CXCL1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,OMA|Panther|PhylomeDB|Treefam,4
Cxcl2,20310,ENSMUSG00000058427,CXCL1,2919,ENSG00000163739,CXCL1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,OMA|Panther|PhylomeDB|Treefam,4
Cxcl3,330122,ENSMUSG00000029379,CXCL1,2919,ENSG00000163739,CXCL1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,Inparanoid|Panther|PhylomeDB|Treefam,4
Cxcl10,15945,ENSMUSG00000034855,CXCL10,3627,ENSG00000169245,CXCL10,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cxcl11,56066,ENSMUSG00000060183,CXCL11,6373,ENSG00000169248,CXCL11,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,HGNC|Inparanoid|OMA|Panther|PhylomeDB,5
Cxcl13,55985,ENSMUSG00000023078,CXCL13,10563,ENSG00000156234,CXCL13,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Cxcl2,20310,ENSMUSG00000058427,CXCL3,2921,ENSG00000163734,CXCL3,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,HomoloGene|OMA|Panther|PhylomeDB|Treefam,5
Cxcl9,17329,ENSMUSG00000029417,CXCL9,4283,ENSG00000138755,CXCL9,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,10
Dntt,21673,ENSMUSG00000025014,DNTT,1791,ENSG00000107447,DNTT,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Ebi3,50498,ENSMUSG00000003206,EBI3,10148,ENSG00000105246,EBI3,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Fas,14102,ENSMUSG00000024778,FAS,355,ENSG00000026103,FAS,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|Treefam,11
Grb2,14784,ENSMUSG00000059923,GRB2,2885,ENSG00000177885,GRB2,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Hax1,23897,ENSMUSG00000027944,HAX1,10456,ENSG00000143575,HAX1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,12
Hmox1,15368,ENSMUSG00000005413,HMOX1,3162,ENSG00000100292,HMOX1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther|PhylomeDB|Treefam,11
Ifnar1,15975,ENSMUSG00000022967,IFNAR1,3454,ENSG00000142166,IFNAR1,M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,H,"",Hallmark,"Genes up-regulated by IL6 [GeneID=3569] via STAT3 [GeneID=6774], e.g., during acute phase response.",HS,26771021,"","","",2025.1.Hs,HS,10090,EggNOG|Ensembl|HGNC|HomoloGene|Inparanoid|NCBI|OMA|OrthoDB|OrthoMCL|Panther,10
